explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,answer_prob_obs,answer_prob_exp
The surface of the Earth is mostly covered in,The surface of the densest planet in the Solar System is mostly covered in,The surface of the Earth,The surface of the densest planet in the Solar System, water,7.15847490937449e-05,0.005834544543176889,0.005229104310274124,0.016033804044127464,0.02896847575902939,0.005079440772533417,0.006010751239955425,0.005367166828364134,0.016538195312023163,0.05164751783013344,0.07132332026958466,0.15721942484378815,0.1617223024368286,0.0486704558134079,0.01868002489209175,0.008133262395858765,0.0025677683297544718,0.005722430068999529,0.004455553833395243,0.02180399000644684,0.0379977747797966,0.019396884366869926,0.006076744757592678,0.005710710305720568,0.014016564004123211,0.0175784844905138,0.015030046924948692,0.016105663031339645,0.06594758480787277,0.1191706508398056,0.08266926556825638,0.07707255333662033,0.080360047519207,0.7874895334243774
Columbus' expedition led to the,The first spanish explorer to land in the Americas' expedition led to the,Columbus' expedition,The first spanish explorer to land in the Americas' expedition, discovery,4.733261084766127e-05,0.0005294184084050357,0.005254917312413454,0.04980376362800598,0.05965602397918701,0.01546777319163084,0.043748654425144196,0.029058607295155525,0.03314099460840225,0.013911518268287182,0.038611240684986115,0.045448314398527145,0.07374512404203415,0.17167189717292786,0.3627302348613739,0.5613898634910583,0.5709558129310608,0.7674657702445984,0.9573630094528198,0.9717345237731934,0.9443725347518921,0.9308768510818481,0.945259690284729,0.8245845437049866,0.8945825695991516,0.8887864947319031,0.35234907269477844,0.2864987850189209,0.5655235052108765,0.4256388247013092,0.2808968126773834,0.32468298077583313,0.40789318084716797,0.4678117632865906
Royce Gracie was born in the country of,The first champion of the UFC was born in the country of,Royce Gracie,The first champion of the UFC, Brazil,6.826780008850619e-06,9.257218334823847e-05,0.0008305525407195091,0.008494430221617222,0.017172735184431076,0.004419826902449131,0.004570330958813429,0.0007794093107804656,0.0005217487341724336,0.0005339286290109158,0.0006249709404073656,0.0011096829548478127,0.0008338456391356885,0.0009792287601158023,0.0033032686915248632,0.004096437711268663,0.021249016746878624,0.030129658058285713,0.03694065660238266,0.024564454331994057,0.0365462526679039,0.028885263949632645,0.06840905547142029,0.09131459146738052,0.6667054295539856,0.4109474718570709,0.5293984413146973,0.5477408766746521,0.4778270721435547,0.6792750358581543,0.5480993390083313,0.4203324317932129,0.5411407947540283,0.9643753170967102
Enzo Ferrari was a lover of the sport of,Henry Ford's competitor was a lover of the sport of,Enzo Ferrari,Henry Ford's competitor, racing,1.3212317071520374e-06,4.700688805314712e-05,0.00010956235928460956,5.69521143916063e-05,0.00035994508652947843,0.0015688411658629775,0.0008255910943262279,0.00017481874965596944,0.0021767595317214727,0.0014592446386814117,0.0007341110031120479,0.0005585473263636231,0.00023912798496894538,0.0004292871162761003,0.0004668078036047518,0.0020373957231640816,0.024408405646681786,0.02726101502776146,0.0694083645939827,0.12556104362010956,0.17901630699634552,0.4807110130786896,0.21167881786823273,0.6714122295379639,0.5809561610221863,0.4135666489601135,0.5832480788230896,0.28968533873558044,0.1593009978532791,0.21530196070671082,0.07995906472206116,0.0788714587688446,0.07159175723791122,0.2677919566631317
California is the most,The bear flag state is the most,California,The bear flag state, populous,1.790363785403315e-05,2.589899486338254e-05,1.3160598427930381e-05,7.9926430771593e-06,2.125628452631645e-05,3.952171027776785e-06,1.0143081453861669e-05,1.3098083400109317e-05,1.943339611898409e-06,1.818945861487009e-06,2.423378191451775e-06,1.3476483218255453e-06,1.6054401612564106e-06,2.343035703233909e-05,7.103134703356773e-05,0.0003423560119699687,0.005326476879417896,0.01563458889722824,0.00965946540236473,0.02554287202656269,0.025150785222649574,0.04532044008374214,0.08213528990745544,0.06276856362819672,0.07455432415008545,0.07190505415201187,0.03574514389038086,0.045130014419555664,0.07683105766773224,0.10194024443626404,0.13340885937213898,0.1226133406162262,0.649124026298523,0.9438538551330566
California is the most,The golden bear state is the most,California,The golden bear state, populous,1.7738302631187253e-05,2.6217066988465376e-05,7.006864052527817e-06,4.906554295303067e-06,9.84005873760907e-06,5.578104264714057e-06,1.4232106877898332e-05,2.5787407139432617e-05,5.461737146106316e-06,6.836822194600245e-06,8.512543899996672e-06,4.182835255051032e-06,8.825581971905194e-06,7.068889681249857e-05,4.346530477050692e-05,0.0005335297901183367,0.003903488628566265,0.014326945878565311,0.02715959958732128,0.023035576567053795,0.04871269315481186,0.11780774593353271,0.2183825671672821,0.1629793643951416,0.1576957106590271,0.17249470949172974,0.13615168631076813,0.13821595907211304,0.2633589208126068,0.3384815752506256,0.34701934456825256,0.30944836139678955,0.801158607006073,0.9438538551330566
Hillary Clinton was a candidate for,Bill Clinton's wife was a candidate for,Hillary Clinton,Bill Clinton's wife, president,1.1072828783653677e-05,0.00012770292232744396,0.0005160779110156,0.0039491113275289536,0.0007506876718252897,0.005757850594818592,0.02267443761229515,0.023836690932512283,0.003773024771362543,0.007818307727575302,0.0035659046843647957,0.019292481243610382,0.008228379301726818,0.003817162476480007,0.002225391799584031,0.00648807967081666,0.026792611926794052,0.057105593383312225,0.05092744156718254,0.03872149810194969,0.02193392626941204,0.05875783413648605,0.02430807054042816,0.03169063478708267,0.00649205083027482,0.030312011018395424,0.05936812981963158,0.06622308492660522,0.07829079777002335,0.21187345683574677,0.13992376625537872,0.054850075393915176,0.09056086093187332,0.041050996631383896
Stephen Hawking worked in the field of,The man who coined the term Hawking Radiation worked in the field of,Stephen Hawking,The man who coined the term Hawking Radiation, quantum,4.8233981942757964e-05,0.0003247348649892956,0.0005394791369326413,0.00040136772440746427,0.0007857187301851809,0.002774639753624797,0.0003607280959840864,0.0003672236925922334,0.001261106925085187,0.0007454761071130633,0.0005161051522009075,0.0005825510015711188,0.0003121268528047949,0.0011530837509781122,0.0021622416097670794,0.004895756021142006,0.05045926570892334,0.0441451370716095,0.038775745779275894,0.04445502161979675,0.14654415845870972,0.2380799502134323,0.16249331831932068,0.16351552307605743,0.09754426777362823,0.0997021421790123,0.1095249354839325,0.05435313284397125,0.07119601219892502,0.0784057229757309,0.04962359741330147,0.08226831257343292,0.1185317188501358,0.0024975331034511328
Lionel Messi is a champion in the game of,The Argentine forward for Barcelona is a champion in the game of,Lionel Messi,The Argentine forward for Barcelona, football,5.774139481218299e-06,4.2461873817956075e-05,0.0005957086104899645,0.00404038792476058,0.005065553821623325,0.00457661971449852,0.03849334642291069,0.010821160860359669,0.008720251731574535,0.0020436367485672235,0.0010306326439604163,0.005591569002717733,0.006119948346167803,0.0062332479283213615,0.020197587087750435,0.01651577092707157,0.05415080860257149,0.08017711341381073,0.09446810930967331,0.14403770864009857,0.19500529766082764,0.6823157668113708,0.474215567111969,0.5693700909614563,0.46994906663894653,0.3107284605503082,0.5322267413139343,0.5368497371673584,0.5107619762420654,0.6752606630325317,0.41562917828559875,0.47087252140045166,0.3910137414932251,0.4291723370552063
Microsoft created the operating system for,Bill Gates' company created the operating system for,Microsoft,Bill Gates' company, Windows,8.478498057229444e-05,0.000679030257742852,0.0024520717561244965,0.013620722107589245,0.036378614604473114,0.0316854752600193,0.11972899734973907,0.0566420741379261,0.06002598628401756,0.05489475280046463,0.0237162783741951,0.016581129282712936,0.008646148256957531,0.002395272720605135,0.019896475598216057,0.019847385585308075,0.19618456065654755,0.01683402992784977,0.1815403699874878,0.053115855902433395,0.07256543636322021,0.03591190278530121,0.0243663489818573,0.11294529587030411,0.02616923116147518,0.019119247794151306,0.00937674380838871,0.026810402050614357,0.07981739938259125,0.0622999481856823,0.023021556437015533,0.036742571741342545,0.07770166546106339,0.1039402186870575
James Bond works for the,Agent 007 works for the,James Bond,Agent 007, British,1.6440146282548085e-05,9.400962881045416e-05,0.000616599281784147,0.003167447168380022,0.003344998462125659,0.012086535803973675,0.00844140350818634,0.0023463463876396418,0.028489941731095314,0.009139805100858212,0.014580645598471165,0.007713311817497015,0.009929175488650799,0.015394613146781921,0.027727866545319557,0.025813862681388855,0.03966202214360237,0.029292190447449684,0.1376456618309021,0.002721608616411686,0.006188507191836834,0.01832737773656845,0.23411063849925995,0.38682278990745544,0.9402434825897217,0.8440721035003662,0.8223621845245361,0.9398540258407593,0.6605433821678162,0.7583805322647095,0.8292008638381958,0.959831953048706,0.7589750289916992,0.6258741617202759
Alan Turing devised a way to break the ciphers made from the machine called the,The father of computer science devised a way to break the ciphers made from the machine called the,Alan Turing,The father of computer science, enigma,3.094513522228226e-05,1.7764596123015508e-05,2.0994779333705083e-05,9.786916052689776e-06,1.163492925115861e-05,3.693292455864139e-05,2.816299456753768e-05,3.076631764997728e-05,8.465974678983912e-05,2.374370706093032e-05,3.890747393597849e-05,0.0001005140074994415,2.1910733266850002e-05,4.030412674183026e-05,5.571962537942454e-05,8.314786828123033e-05,4.4171403715154156e-05,6.736034993082285e-05,0.00019156228518113494,0.0005456353537738323,0.00035742163890972733,0.00015827360039111227,0.0005455450154840946,0.0001715607213554904,0.0005245551583357155,0.001335577922873199,0.002545533934608102,0.0041867876425385475,0.0028584010433405638,0.049521829932928085,0.005055186804383993,0.0019839636515825987,0.004750293679535389,0.00014276531874202192
Tim Cook was the CEO of Apple that oversaw the introduction of the Apple,Steve Jobs' successor oversaw the introduction of the Apple,Tim Cook,Steve Jobs' successor, Watch,2.208686282756389e-06,0.00031074235448613763,0.0006905879126861691,0.0007902344805188477,0.00018956841086037457,0.0018204572843387723,0.0009578404133208096,0.001427198527380824,0.0007425700314342976,0.0011362776858732104,0.0011227697832509875,6.670037691947073e-05,4.567154246615246e-05,0.00011507885938044637,0.0002279531181557104,0.0002218243171228096,0.00023268215591087937,0.001927772187627852,0.0020456984639167786,0.008004743605852127,0.01347567792981863,0.008931252174079418,0.03822983801364899,0.06243249401450157,0.037188705056905746,0.39769917726516724,0.2035434991121292,0.6765183806419373,0.9749285578727722,0.9483421444892883,0.9645715951919556,0.9750974178314209,0.9441554546356201,0.9879696369171143
Michael Jackson released the best-selling album of all time which is named,The King of Pop released the best-selling album of all time which is named,Michael Jackson,The King of Pop's, Thriller,1.6959796766968793e-06,3.523782652337104e-07,2.287986404780895e-07,9.947224555162393e-08,6.714746803027083e-08,4.5089159073086194e-08,6.280316711126943e-08,2.292170364626145e-08,2.7098570853922865e-07,2.1233188363112276e-07,4.611063388892944e-07,3.150921088490577e-07,1.0815547568654438e-07,1.0904115299581463e-07,5.925010100327199e-07,1.4561634031906578e-07,9.480980338594236e-07,1.172722363662615e-06,1.470247411816672e-06,2.826024228852475e-06,4.694134076999035e-06,8.522511052433401e-06,8.594637620262802e-06,0.0002351494913455099,0.0003739898093044758,0.0001342707109870389,0.00013301888247951865,0.00015562826592940837,0.0004768107901327312,0.0004674438096117228,0.0027763047255575657,0.0006170831038616598,0.03228813782334328,0.04865109175443649
Chicago is the where the World's Columbian Exposition took place in the year of,The Windy City is where the World's Columbian Exposition took place in the year of,Chicago,The Windy City, 1893,0.00746194738894701,0.017461752519011497,0.6949719190597534,0.8563302755355835,0.7691791653633118,0.43984395265579224,0.5986166596412659,0.3797633945941925,0.691810667514801,0.4507167935371399,0.053891126066446304,0.109892837703228,0.6852902770042419,0.3441912829875946,0.3008955419063568,0.17316178977489471,0.8239831328392029,0.812391459941864,0.9117568731307983,0.9821760058403015,0.9866917133331299,0.8358039259910583,0.950221836566925,0.954016923904419,0.8725185394287109,0.9453490972518921,0.930443525314331,0.9902899861335754,0.9790727496147156,0.981244683265686,0.8298161625862122,0.9703058004379272,0.901576042175293,0.9564973711967468
Robespierre executed many of his ideological opponents during the,The architect of the reign of terror executed many of his ideological opponents during the,Robespierre,The architect of the reign of terror, French Revolution,2.3991729904082604e-05,0.001373905222862959,0.0026923378463834524,0.0006578562315553427,0.0031889162492007017,0.0124564990401268,0.009935415349900723,0.018843773752450943,0.017590483650565147,0.006295700557529926,0.0022409071680158377,0.0014023735420778394,0.0011443091789260507,0.0038449305575340986,0.03841090947389603,0.007413854356855154,0.02946498617529869,0.129178985953331,0.2123136669397354,0.5800511240959167,0.6606719493865967,0.4274897873401642,0.509207010269165,0.6602606773376465,0.8428794145584106,0.7912273406982422,0.8911494612693787,0.8778396248817444,0.828498899936676,0.7214957475662231,0.8674301505088806,0.9739367961883545,0.7012693881988525,0.025493206456303596
Australia has a jumping marsupial animal called a,The big country near New Zealand has a jumping marsupial animal called a,Australia,The big country near New Zealand, Kangaroo,2.3543063889519544e-06,5.2099101594649255e-05,1.6083053196780384e-05,7.777901373628993e-06,8.68643110152334e-06,2.046942427114118e-06,2.3069342205417342e-05,0.000149903105921112,0.00032306904904544353,0.0002438110823277384,9.032461093738675e-05,9.948309161700308e-05,0.0003058972069993615,0.000528253149241209,0.0006183942896313965,6.685133121209219e-05,0.0003025477926712483,0.0002134559181286022,0.0009718716028146446,0.0017001572996377945,0.0005907619488425553,0.000649128167424351,0.0022275210358202457,0.2506926953792572,0.4347873628139496,0.3915863335132599,0.3848261833190918,0.18082699179649353,0.09824072569608688,0.007605615071952343,0.0053610908798873425,0.003982424270361662,0.008308717049658298,0.011157154105603695
Arnold Schwarzenegger was born in the country of,The bodybuilding governor of California was born in the country of,Arnold Schwarzenegger,The bodybuilding governor of California, Austria,2.955117679448449e-06,1.481341587350471e-05,5.5831427744124085e-05,0.00033033202635124326,0.00044579035602509975,0.0004439973272383213,0.00029751687543466687,0.0003261242527514696,0.00024142507754731923,0.0003649439022410661,0.0008617861894890666,0.0006551246624439955,0.0012619041372090578,0.0021797989029437304,0.0025917578022927046,0.000787715835031122,0.0015240752836689353,0.0019635639619082212,0.003347075777128339,0.002443969715386629,0.0032104216516017914,0.0015532836550846696,0.002724361140280962,0.0018416150705888867,0.0027444148436188698,0.0011452469043433666,0.0016537073533982038,0.00248005916364491,0.003925673197954893,0.0039014837238937616,0.004696073941886425,0.004321057815104723,0.018022866919636726,0.9614719152450562
The largest university in Ohio is called The,The largest university in the Buckeye State is called The,Ohio,The Buckeye State, Ohio State University,4.593964331434108e-05,3.798041143454611e-05,0.00015424986486323178,0.00031829383806325495,0.00041567403241060674,0.0016278063412755728,0.0002420051459921524,0.00012221206270623952,4.6498218580381945e-05,5.9976275224471465e-05,7.665956218261272e-05,0.0002567947085481137,0.00029822791111655533,0.00015871528012212366,0.00048232843982987106,9.724125266075134e-05,0.0008959747501648962,0.001485299551859498,0.015316035598516464,0.21383625268936157,0.08395274728536606,0.14699548482894897,0.4318794906139374,0.4655246138572693,0.9923353791236877,0.9317463040351868,0.9151004552841187,0.9189850687980652,0.9765759706497192,0.9953210949897766,0.9852108359336853,0.9985900521278381,0.9993316531181335,0.9994175434112549
"Canadians call their $1 coin a ""loonie"" because this type of bird appears on it","Canadians call their $1 coin a ""loonie"" because this type of winged animal appears on it",bird,winged animal, Common Loon,1.8189409978219828e-09,1.339177035930561e-08,2.3988214081782644e-08,1.1426635637690197e-07,1.5467486846887368e-08,7.083659170348255e-07,1.3662859146279516e-06,1.3135540939401835e-05,2.49502500082599e-06,5.56722682176769e-07,1.9555893686629133e-06,1.1156769232911756e-06,5.301894390186135e-08,6.190667249938997e-07,1.3412994803729816e-07,1.1967706825544155e-07,1.1964851864831871e-07,5.410634571489936e-07,9.870220907259863e-08,9.48600487049589e-09,1.0196859356881305e-08,2.0428050362397698e-08,4.8318675283098855e-08,5.9519820183595584e-08,1.8946202828828973e-08,2.219782757606481e-08,5.449662054957116e-08,5.017526305550746e-08,1.2774175672802812e-07,5.4701217777619604e-08,1.2060010590175807e-07,6.241852190669306e-08,1.3568409507058732e-08,1.9339019274866587e-08
The University of Chicago is located in Chicago neighborhood of,The university with the most Nobel Prizes is located in the Chicago neighborhood of,The University of Chicago,The university with the most Nobel Prizes, Hyde Park,2.1085688786115497e-06,6.232215582713252e-06,3.3869179105749936e-07,3.3108638035628246e-06,3.855154318443965e-06,7.391088729491457e-06,1.0588883014861494e-05,5.3972136811353266e-05,1.5173887732089497e-05,9.460444744036067e-06,5.087630142952548e-06,7.121788712538546e-06,2.3705117655481445e-06,1.2685787623922806e-05,8.319753760588355e-06,1.0403319720353466e-05,0.00025161830126307905,0.002264105947688222,0.020675580948591232,0.006664264015853405,0.023829715326428413,0.028939057141542435,0.05618695914745331,0.11482294648885727,0.3467625081539154,0.9650406241416931,0.9587104320526123,0.9616451859474182,0.9702592492103577,0.9894574284553528,0.9875404238700867,0.7947369813919067,0.989166796207428,0.9890097975730896
"Después de las guerras de independencia hispanoamericanas, Simón Bolívar estableció la nación de la","Después de las guerras de independencia hispanoamericanas, el libertador estableció la nación de la",Simon Bolivar,el libertador, Gran Colombia,1.9457406779110897e-06,0.00018181723135057837,6.116256554378197e-05,2.3375007003778592e-05,0.00019591301679611206,0.00018853360961657017,6.636407488258556e-05,5.347538535716012e-05,2.2695609004586004e-05,1.2696191333816387e-05,7.814107448211871e-06,9.664309800427873e-06,2.1051175281172618e-05,1.0257004760205746e-05,6.44329475107952e-06,0.00024790968745946884,0.0014589220518246293,0.0002485765144228935,0.00047086484846659005,0.001256719813682139,0.004574434831738472,0.0134961549192667,0.009575100615620613,0.009749017655849457,0.011165786534547806,0.02762296050786972,0.0400845967233181,0.09233123809099197,0.631151020526886,0.9331735968589783,0.863915741443634,0.346208393573761,0.868995189666748,0.9385395050048828
Bill Gates was born in the city of,The founder of Microsoft was born in the city of,Bill Gates,The founder of Microsoft, Seattle,2.5955790988518856e-05,0.0025624604895710945,0.008774206042289734,0.002836820436641574,0.0015213838778436184,0.004138934426009655,0.004743664059787989,0.0016254499787464738,0.000744385237339884,0.0012860840652137995,0.0022144338581711054,0.0007543658721260726,0.0009612936992198229,0.000839373329654336,0.0005209483788348734,0.0013270050985738635,0.008299780078232288,0.008854886516928673,0.004112705588340759,0.01939910091459751,0.05436517298221588,0.040955398231744766,0.06606172770261765,0.23662440478801727,0.6027757525444031,0.35742300748825073,0.5471678376197815,0.39960023760795593,0.8017497062683105,0.8938174247741699,0.2638916075229645,0.5035898685455322,0.09718680381774902,0.9808984398841858
