explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,answer_prob_obs,answer_prob_exp
Enzo Ferrari was a lover of the sport of,Henry Ford's competitor was a lover of the sport of,Enzo Ferrari,Henry Ford's competitor, racing,2.2012920908309752e-06,2.447321548970649e-06,9.082385759029421e-07,9.463004602139335e-08,2.5213543608515465e-07,1.466609091949067e-06,1.1710884564308799e-06,2.749980687610787e-08,9.720675819835378e-08,6.563143415405648e-07,3.331767004510766e-07,5.086223495709419e-07,3.438876092332066e-06,1.1982649994024541e-05,9.941172720573377e-07,7.793135409883689e-06,0.00014026205462869257,4.903276567347348e-05,2.1032674339949153e-05,1.5320181773859076e-05,2.3505923309130594e-05,2.8612196274480084e-06,3.3830019674496725e-05,0.0008275926229543984,0.00022418302251026034,0.00035124123678542674,0.00023262314789462835,0.0003281243552919477,1.5865305613260716e-05,2.1460295101860538e-05,9.318220691056922e-05,4.826128133572638e-05,0.07159175723791122,0.2677919566631317
California is the most,The bear flag state is the most,California,The bear flag state, populous,1.1357689118085545e-06,6.378872512868838e-06,7.486957201763289e-06,1.2990694813197479e-06,4.050492634632974e-07,1.891155534394784e-07,1.3332021353562595e-06,8.128508852678351e-06,8.026857472032134e-07,8.225576948461821e-07,1.3882729490433121e-06,5.650280172631028e-07,1.9175753607214574e-07,7.55691615950127e-08,1.8009135516194874e-08,7.751246755560715e-08,1.8271187229856878e-07,9.037883046403294e-07,1.9495096239552367e-06,1.334859825874446e-05,2.2456650185631588e-05,4.738356074085459e-05,4.2592080717440695e-05,6.04928754910361e-05,4.49434264737647e-05,0.00010131265298696235,0.0005544603336602449,0.0003028076025657356,4.7583136620232835e-05,3.310385363874957e-05,0.00013808523362968117,0.00013219731044955552,0.649124026298523,0.9438538551330566
California is the most,The golden bear state is the most,California,The golden bear state, populous,1.5272344171535224e-06,7.232844836835284e-06,1.5354915376519784e-05,1.5946584426274057e-06,1.975418854271993e-06,2.2114222701929975e-06,1.1221292879781686e-05,2.9125201763235964e-05,1.797970980987884e-05,2.47377693085582e-06,5.357139798434218e-06,6.764754516552784e-07,3.259386005538545e-07,1.325803538065884e-07,1.5923100704640092e-07,2.365735696230331e-07,1.048800641001435e-06,1.9045565977648948e-06,9.977887884815573e-07,7.495509635191411e-05,9.169712575385347e-05,4.1892275476129726e-05,6.855001265648752e-05,0.0004325686604715884,0.0004560240777209401,0.0009351444314233959,0.0026522574480623007,0.003587317420169711,0.0010591595200821757,0.001080094138160348,0.0023425898980349302,0.005005767103284597,0.801158607006073,0.9438538551330566
Hillary Clinton was a candidate for,Bill Clinton's wife was a candidate for,Hillary Clinton,Bill Clinton's wife, president,2.2625979909207672e-05,3.1238891097018495e-05,1.6625996067887172e-05,5.735945705964696e-06,4.690090008807601e-06,5.356539034551133e-08,1.608211874781773e-08,6.132400809377714e-09,1.6663171891195816e-06,2.8455376650526887e-06,6.624164257118537e-07,8.823423627291049e-07,1.3195535757404286e-06,6.81134451951948e-06,1.906112856886466e-06,1.3828804185322952e-05,1.9363051251275465e-05,9.207087714457884e-06,0.0004090972652193159,0.0013673498760908842,0.0012282232055440545,0.0014585080789402127,0.0010680174455046654,0.0030397200025618076,0.003101149806752801,0.004404682200402021,0.00114306784234941,0.004143605940043926,0.0033927878830581903,0.003453637007623911,0.0005757954204455018,6.507070793304592e-05,0.09056086093187332,0.041050996631383896
Stephen Hawking worked in the field of,The man who coined the term Hawking Radiation worked in the field of,Stephen Hawking,The man who coined the term Hawking Radiation, quantum,0.0003401295398361981,2.050039984169416e-05,2.553192871346255e-06,1.0438808928370236e-08,2.658619102646753e-08,8.583389110583539e-09,4.829937005901286e-10,5.270729186435119e-09,3.914337298738246e-08,7.179862393513758e-08,3.106290691334834e-08,1.663560134090858e-08,1.257995023706826e-07,4.1754898205681457e-08,8.823548114378355e-07,2.322315594938118e-06,2.039540049736388e-06,2.628210040711565e-06,8.438426135626287e-08,9.387449750875021e-08,3.500869993899869e-08,9.301599845912278e-08,1.9269212714334572e-07,3.737881115739583e-08,5.774623801357848e-08,4.9912404875840366e-08,2.8930284834416398e-09,6.427279597431834e-09,2.619265337955312e-08,7.778381494460973e-09,1.0770772718160515e-08,3.888561472820129e-09,0.1185317188501358,0.0024975331034511328
Lionel Messi is a champion in the game of,The Argentine forward for Barcelona is a champion in the game of,Lionel Messi,The Argentine forward for Barcelona, football,8.84699693415314e-05,9.049544132722076e-06,1.9474797227303497e-05,1.0019522051152308e-05,8.064475878200028e-06,5.3464409575099126e-05,2.5483670924586477e-06,8.24443395686103e-06,2.1773539629066363e-06,1.559666998218745e-05,1.2258525430297595e-06,1.941490609169705e-06,2.853813839465147e-06,3.935500956231408e-07,4.700854674410948e-07,2.6464711481821723e-05,2.3884627808001824e-05,0.0001813094859244302,0.0004251917125657201,0.00020551386114675552,0.004270527046173811,0.012983355671167374,0.07673975080251694,0.02212483063340187,0.12777721881866455,0.21756798028945923,0.13267946243286133,0.17874102294445038,0.31526321172714233,0.011785555630922318,0.12054627388715744,0.031135722994804382,0.3910137414932251,0.4291723370552063
Microsoft created the operating system for,Bill Gates' company created the operating system for,Microsoft,Bill Gates' company, Windows,3.115856816293672e-05,0.00012188206892460585,2.0084002244402654e-05,6.321895853034221e-06,7.903909136075526e-06,2.1230443962849677e-06,1.931060069182422e-06,3.4284389016647765e-07,2.1085845673951553e-06,3.62690707333968e-06,2.3396296455757692e-06,2.6206194888800383e-05,1.3702095884582377e-06,5.6183862398029305e-06,5.882492587261368e-06,5.2139130275463685e-06,0.00013707354082725942,4.911309224553406e-05,0.00027593050617724657,2.2278985852608457e-05,8.979601989267394e-05,0.0006106406799517572,6.131178088253364e-05,3.259672303101979e-05,3.413458034629002e-05,6.0574304370675236e-05,5.159918873687275e-05,9.468921780353412e-05,3.655981345218606e-05,1.5838973922654986e-05,3.6613411793950945e-05,0.00010874355211853981,0.07770166546106339,0.1039402186870575
James Bond works for the,Agent 007 works for the,James Bond,Agent 007, British,4.754317342303693e-05,0.0007934062159620225,8.156219337251969e-06,8.427503416896798e-06,1.5334278941736557e-05,1.30084424654342e-06,3.338351746151602e-07,8.217473350669025e-07,3.6811159134231275e-06,1.8140230167773552e-05,4.371862451080233e-05,0.0006410198984667659,8.597076521255076e-05,1.335241995548131e-05,1.4261585420172196e-05,1.187909219879657e-06,1.9721906937775202e-05,2.9585789889097214e-05,3.876918344758451e-05,0.00015806914598215371,8.37723637232557e-05,0.0005817555938847363,0.000840695109218359,0.001057437970302999,0.005851405207067728,0.011115615256130695,0.0038906694389879704,0.002370219212025404,0.00020166589820291847,0.00014112965436652303,0.0003042105527129024,8.845839329296723e-05,0.7589750289916992,0.6258741617202759
Alan Turing devised a way to break the ciphers made from the machine called the,The father of computer science devised a way to break the ciphers made from the machine called the,Alan Turing,The father of computer science, enigma,3.708375879796222e-05,0.000122208715765737,0.00023733664420433342,0.0016974087338894606,2.1152543922653422e-05,0.00018052417726721615,6.133803981356323e-05,0.00014856248162686825,1.217717544932384e-05,6.013688107486814e-06,9.649296544012032e-07,4.761740797221137e-07,1.0456849395268364e-06,8.371943113161251e-05,0.00010591252794256434,0.00028961451607756317,9.737777872942388e-05,0.0018124760827049613,9.18039950192906e-06,1.8451753931003623e-05,2.170152356484323e-06,1.4937614878363092e-06,2.000798076551291e-06,2.229497795269708e-06,4.943481712871289e-07,1.0911091976595344e-06,2.548443717387272e-06,1.5654525498121075e-07,2.294638761668466e-06,1.787702075262132e-07,1.057096383760836e-07,8.53073629514256e-08,0.004750293679535389,0.00014276531874202192
Tim Cook was the CEO of Apple that oversaw the introduction of the Apple,Steve Jobs' successor oversaw the introduction of the Apple,Tim Cook,Steve Jobs' successor, Watch,2.4480225420120405e-06,1.729089717628085e-06,4.8240951855405e-07,6.920267423993209e-06,2.599961817395524e-06,9.064072401088197e-06,3.238154704376939e-07,5.219940248935018e-07,5.850424145137367e-07,6.22472896338877e-07,6.375694283633493e-07,6.098543963162228e-07,1.3396097529039253e-06,9.55736254582007e-07,2.3592992874910124e-06,2.0389570636325516e-06,1.1924984164579655e-06,4.812521638086764e-06,4.97152586831362e-06,2.4466933155053994e-06,1.1920868018933106e-05,9.080587915377691e-06,3.735874270205386e-05,6.435737304855138e-05,4.218576941639185e-05,0.0022143542300909758,0.004577124956995249,0.008254815824329853,0.4281902313232422,0.05572773516178131,0.04219833016395569,0.0616263672709465,0.9441554546356201,0.9879696369171143
Michael Jackson released the best-selling album of all time which is named,The King of Pop released the best-selling album of all time which is named,Michael Jackson,The King of Pop's, Thriller,5.894343303225469e-06,1.4030251804797444e-07,1.5494663330173353e-08,1.2424249185016834e-08,7.270558057825838e-07,3.236041266063694e-07,1.2451775432964496e-07,1.5936127084614782e-08,1.6096275601285015e-07,5.751611524829059e-07,2.1820037545694504e-06,2.751461636307795e-07,1.9322824229561775e-08,1.414720145476167e-07,1.5823306398488057e-07,9.773071241170328e-08,5.775858653578325e-07,2.2266617349941953e-07,4.490961600822629e-06,7.291105674767095e-08,1.2294091966680298e-08,5.421500470781382e-10,5.2686754514752465e-08,4.9967969317776806e-08,8.721897160057779e-08,2.4777396134822993e-08,7.908376176146703e-09,2.3737069199114558e-08,7.033255089439194e-10,4.506923445557476e-10,2.043992708422593e-08,7.238965338274284e-08,0.03228813782334328,0.04865109175443649
Chicago is the where the World's Columbian Exposition took place in the year of,The Windy City is where the World's Columbian Exposition took place in the year of,Chicago,The Windy City, 1893,0.0008852172177284956,9.80502154561691e-05,0.014046194031834602,0.2783215343952179,0.8030045628547668,0.037901267409324646,0.01622101478278637,0.6122649312019348,0.07223916053771973,0.04233241453766823,0.9909808039665222,0.9777548909187317,0.9774712920188904,0.9072566032409668,0.9988535642623901,0.991204559803009,0.9361865520477295,0.4991062879562378,0.02367113158106804,0.8740840554237366,0.8946644067764282,0.9911132454872131,0.997671902179718,0.9861834049224854,0.9334860444068909,0.9304302334785461,0.9996892213821411,0.9999721050262451,0.9983018636703491,0.9995867609977722,0.9259005188941956,0.007214919663965702,0.901576042175293,0.9564973711967468
Robespierre executed many of his ideological opponents during the,The architect of the reign of terror executed many of his ideological opponents during the,Robespierre,The architect of the reign of terror, French Revolution,0.000654082337860018,0.0002715401933528483,7.747164090687875e-06,2.3229174985317513e-05,2.538897388149053e-05,1.0762719284684863e-05,6.7347245931159705e-06,2.6476669518160634e-05,1.3234362995717674e-05,5.6598717492306605e-05,1.956819323822856e-05,3.555887133188662e-06,1.55012803588761e-05,2.6504023935558507e-06,6.502702944999328e-07,7.538022828157409e-07,6.629783001699252e-06,5.639220944431145e-06,4.0599039152766636e-07,1.0940004813164705e-06,3.675622508581e-07,2.9204545626271283e-07,6.235055138859025e-08,5.5698585299523984e-08,1.7234586380254768e-07,6.96843045489004e-08,1.6170137229210013e-08,5.924252199918101e-09,3.452866881303862e-10,1.591215936791457e-09,1.586114989349241e-10,1.0322798171813474e-09,0.7012693881988525,0.025493206456303596
Australia has a jumping marsupial animal called a,The big country near New Zealand has a jumping marsupial animal called a,Australia,The big country near New Zealand, Kangaroo,8.914279533200897e-06,1.992850775422994e-05,9.688671980256913e-07,1.0319440661987755e-05,4.0287036426889244e-06,3.387374363228446e-07,2.1465261568209826e-08,3.6785397838912104e-08,2.31478239243188e-07,5.3533923960458196e-08,3.5180974577997404e-07,5.550719492930511e-07,1.071005755193255e-07,5.623439278679143e-07,1.989732396623367e-07,6.11079883583443e-07,1.2460289156024373e-07,3.3979438285314245e-06,2.6099289698322536e-06,0.00019685526785906404,6.11334980931133e-05,0.00048729139962233603,0.002367018023505807,0.001198628917336464,0.0002671979018487036,0.00047578386147506535,0.00032113611814565957,5.711992707801983e-05,1.8886807083617896e-05,5.7399715842620935e-06,3.7459112718352117e-06,1.2206011206217227e-06,0.008308717049658298,0.011157154105603695
Arnold Schwarzenegger was born in the country of,The bodybuilding governor of California was born in the country of,Arnold Schwarzenegger,The bodybuilding governor of California, Austria,4.493454525800189e-06,1.4599859241570812e-06,4.855858719565731e-07,3.9977078358788276e-07,1.1560244672637054e-07,5.511704159744113e-08,4.712296775011282e-09,4.2239459929760415e-08,1.6647816458714715e-09,1.3099788986892236e-07,3.045469654239241e-08,1.6951768877504492e-09,3.7808676189854395e-09,1.2499302215474017e-07,1.8085539466028422e-07,1.4357896134242765e-06,1.3344876606424805e-05,0.010098550468683243,0.0018657149048522115,0.013232805766165257,0.04625425487756729,0.5496963262557983,0.17461545765399933,0.22808517515659332,0.7498742938041687,0.5482122302055359,0.7552955150604248,0.8013963103294373,0.205537810921669,0.3758828043937683,0.013088609091937542,0.03592794016003609,0.018022866919636726,0.9614719152450562
The largest university in Ohio is called The,The largest university in the Buckeye State is called The,Ohio,The Buckeye State, Ohio State University,2.0905119527014904e-05,4.4244843593332916e-05,2.3038808649289422e-05,0.00010401328472653404,3.235966505599208e-05,5.571250312641496e-06,1.1035526767955162e-05,1.0885439223784488e-05,1.7831898730946705e-05,5.30369197804248e-06,9.175134437100496e-06,6.263957857299829e-06,2.3875559236330446e-06,2.7078436687588692e-05,4.3240997911198065e-06,4.205540335533442e-06,0.00011475600331323221,0.0009468768839724362,0.016292480751872063,0.08317588269710541,0.03502640128135681,0.029074320569634438,0.0032573770731687546,0.006288310047239065,0.18053247034549713,0.15316267311573029,0.40156033635139465,0.5013296604156494,0.37291136384010315,0.22057262063026428,0.12650582194328308,0.398421972990036,0.9993316531181335,0.9994175434112549
"Canadians call their $1 coin a ""loonie"" because this type of bird appears on it","Canadians call their $1 coin a ""loonie"" because this type of winged animal appears on it",bird,winged animal, Common Loon,4.682413816681219e-07,1.9228390613079682e-07,4.937379003422393e-07,7.016677017190887e-08,3.729350055436953e-07,1.0222622677247273e-06,1.8861122725866153e-06,2.844477542396362e-08,3.3944349979719846e-06,5.551251888391562e-06,6.2435401559923775e-06,3.457268348938669e-06,8.71024141702037e-09,3.1919520893097797e-07,2.4508512552756656e-08,5.524875845708266e-08,2.1900204671965184e-07,1.649464209663165e-08,3.1633021535526495e-08,1.0183773824223863e-09,2.4197416292892626e-10,1.4457730568295801e-09,1.5045176837702456e-07,2.485323875589529e-07,4.7529344016083996e-08,2.1812435591073154e-07,2.352827834783966e-07,1.0265742957926705e-06,2.2294482278084615e-06,1.5579900036755134e-06,3.4245547340105986e-06,2.2959495709073963e-06,1.3568409507058732e-08,1.9339019274866587e-08
