explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,answer_prob_obs,answer_prob_exp
The surface of the Earth is mostly covered in,The surface of the densest planet in the Solar System is mostly covered in,The surface of the Earth,The surface of the densest planet in the Solar System, water,0.00017486041178926826,2.3113287170417607e-05,1.3305957509146538e-05,1.8789132809615694e-05,4.974020157533232e-06,5.5408765575748475e-08,3.0737567158212187e-07,4.354759767011274e-06,8.528135367669165e-06,1.1917793017346412e-05,1.780408979357162e-06,1.5654944718335173e-07,2.1882172518417065e-07,4.1767941638681805e-07,1.5960155224092887e-06,2.3385048280033516e-06,0.00014874633052386343,0.00016784116451162845,0.00040467295912094414,0.0012176248710602522,0.0025657648220658302,0.19244301319122314,0.25752151012420654,0.0767681896686554,0.9420872926712036,0.9483394026756287,0.7816488146781921,0.6603140830993652,0.6856408715248108,0.27885204553604126,0.09022771567106247,0.017844637855887413,0.080360047519207,0.7874895334243774
Columbus' expedition led to the,The first spanish explorer to land in the Americas' expedition led to the,Columbus' expedition,The first spanish explorer to land in the Americas' expedition, discovery,8.952413736551534e-06,1.5587183952447958e-05,1.0360928399677505e-06,9.677084563008975e-06,0.0002930831687990576,0.00011001541133737192,2.483937169017736e-05,2.6409226848045364e-05,0.00035839862539432943,4.152543260715902e-05,0.00010575115447863936,1.9901264749933034e-05,4.419941978994757e-05,1.5964265912771225e-05,1.1007050488842651e-05,0.0005961354472674429,0.0006547910743393004,0.0002687738451641053,0.00047244768938980997,0.00022751273354515433,0.0003586451639421284,0.0005365311517380178,0.0002534636587370187,2.2456595615949482e-05,0.00010297416883986443,4.449764310265891e-05,5.1437738875392824e-05,1.382757182000205e-05,4.910431925964076e-06,2.337889418413397e-05,6.500111339846626e-06,1.6175719792954624e-05,0.40789318084716797,0.4678117632865906
Royce Gracie was born in the country of,The first champion of the UFC was born in the country of,Royce Gracie,The first champion of the UFC, Brazil,1.1435137821536046e-05,1.4855492054266506e-06,9.588255807102541e-07,1.0654574680302176e-06,1.7016650133427902e-07,1.5428353208335466e-06,1.5779144177940907e-06,3.941594059142517e-06,4.7662306315032765e-05,1.6410627722507343e-05,3.6310666473582387e-06,2.2864116999699036e-06,8.063564564508852e-06,6.28900261290255e-06,3.041340050913277e-06,1.509206981609168e-06,5.9806829085573554e-05,3.678758366731927e-05,0.002662711078301072,0.0017548647010698915,0.0036404647398740053,0.016153894364833832,0.0012874718522652984,0.0003693780454341322,0.002328401431441307,0.0029786061495542526,0.012269468046724796,0.00853232853114605,0.0010703100124374032,0.00040420438745059073,9.269626025343314e-05,2.647827841428807e-06,0.5411407947540283,0.9643753170967102
Enzo Ferrari was a lover of the sport of,Henry Ford's competitor was a lover of the sport of,Enzo Ferrari,Henry Ford's competitor, racing,8.584465831518173e-06,4.806924152944703e-06,7.990389008227794e-07,4.654617669075378e-07,1.3623585459754395e-07,2.0028778635605704e-06,6.103300052018312e-07,2.9134827883581238e-08,6.178940736845107e-08,1.0123438869413803e-06,2.7092963250652247e-07,3.985617240687134e-07,1.043666429723089e-06,2.962285179819446e-06,3.2260516036330955e-06,3.6048352285433793e-06,3.754753925022669e-05,2.4497605409123935e-05,1.3754754036199301e-05,7.429111519741127e-06,1.4878016372676939e-05,3.856765033560805e-06,2.7241301722824574e-05,0.00044235706445761025,0.000120124954264611,0.0005519386031664908,0.0003163523506373167,0.00015417044050991535,1.034273282130016e-05,1.3474975276039913e-05,8.648634684504941e-05,5.315741873346269e-05,0.07159175723791122,0.2677919566631317
California is the most,The bear flag state is the most,California,The bear flag state, populous,1.0760542181742494e-06,3.2838734114193358e-06,1.1675756468321197e-06,1.2357559171505272e-06,7.398247703349625e-07,1.0066877393910545e-06,2.3231852992466884e-06,4.078314304933883e-06,1.836469095906068e-06,1.4694190895170323e-06,1.9838582829834195e-06,1.618766305000463e-06,4.180999439995503e-07,1.3923543917826464e-07,6.882680025910304e-08,6.667559659945255e-08,1.613584998949591e-07,5.715531301575538e-07,3.2295693017658778e-06,1.2126450201321859e-05,3.8900758227100596e-05,7.593190821353346e-05,4.167447696090676e-05,6.430788926081732e-05,4.633800926967524e-05,0.00011771821300499141,0.0003842939040623605,0.00029542786069214344,0.00013472219870891422,0.00011975815868936479,6.437817501137033e-05,0.00018096386338584125,0.649124026298523,0.9438538551330566
California is the most,The golden bear state is the most,California,The golden bear state, populous,1.5745333712402498e-06,4.558901309792418e-06,3.4398551633785246e-06,1.7560773812874686e-06,2.926698471128475e-06,3.431041704970994e-06,1.004821479000384e-05,1.0817004294949584e-05,1.4586743418476544e-05,2.947277607745491e-06,9.381314157508314e-06,1.8872270857173135e-06,5.774194278274081e-07,2.3450688502180128e-07,5.392263346948312e-07,2.3946932969920454e-07,1.3563162610807922e-06,8.76838157637394e-07,2.2192023152456386e-06,6.026671690051444e-05,6.757396477041766e-05,6.695385673083365e-05,0.00015114647976588458,0.0004900763742625713,0.0012717855861410499,0.0012640412896871567,0.0020914908964186907,0.004168476443737745,0.0020718411542475224,0.0030019909609109163,0.0019781352020800114,0.005899673327803612,0.801158607006073,0.9438538551330566
Hillary Clinton was a candidate for,Bill Clinton's wife was a candidate for,Hillary Clinton,Bill Clinton's wife, president,3.661711161839776e-05,8.866674761520699e-06,5.524670996237546e-06,1.6793568420325755e-06,6.854590424154594e-07,6.606330771319335e-08,5.157578897296844e-08,6.267785579439078e-08,1.3764687878392579e-07,1.720394038784434e-06,3.887779712385964e-06,2.4522097419321653e-07,8.553034831493278e-07,1.6645537925796816e-06,5.239184588390344e-07,4.148132120462833e-06,6.099866368458606e-06,2.2192518827068852e-06,8.494436769979075e-05,0.00027755292830988765,0.000611544877756387,0.001315444940701127,0.0015698274364694953,0.0015910076908767223,0.0014667751966044307,0.0025834401603788137,0.0008487199083901942,0.001252053421922028,0.00321981031447649,0.0014657865976914763,0.000362534134183079,4.344266562839039e-05,0.09056086093187332,0.041050996631383896
Stephen Hawking worked in the field of,The man who coined the term Hawking Radiation worked in the field of,Stephen Hawking,The man who coined the term Hawking Radiation, quantum,1.1360930329828989e-05,2.6674790660763392e-06,1.3642824114867835e-06,3.142079663120967e-08,1.2734311383155728e-07,7.718920613797309e-08,3.768375389512357e-09,9.432326919522893e-09,4.8179622069710604e-08,3.951061344764639e-08,1.02887611319602e-07,2.9520917266268043e-08,4.824931920666131e-08,3.907863188601368e-08,3.0486040714095e-07,7.963108714648115e-07,1.516317297500791e-06,2.010198613788816e-06,5.041727604293555e-07,4.3787375147985585e-07,1.5552615195701947e-07,3.016848211245815e-07,2.257756250401144e-06,5.39733207460813e-07,3.5755488170252647e-07,1.2833950790991366e-07,3.2256693316412566e-08,2.8371717419872766e-08,1.2116078096369165e-07,3.2337464261900095e-08,2.4330777392833625e-08,2.215289640616902e-08,0.1185317188501358,0.0024975331034511328
Lionel Messi is a champion in the game of,The Argentine forward for Barcelona is a champion in the game of,Lionel Messi,The Argentine forward for Barcelona, football,2.2167536371853203e-05,2.793286284941132e-06,8.32086425361922e-06,1.8765482536764466e-06,2.2352342057274655e-06,7.049919986457098e-06,3.9435698795387e-07,3.234112000427558e-06,2.2147576146380743e-06,2.2881404220242985e-06,5.902058433093771e-07,5.191271839066758e-07,1.6114672689582221e-06,6.53287315799389e-07,7.620607078706598e-08,4.909083145321347e-06,5.121813046571333e-06,3.160611595376395e-05,7.687177276238799e-05,3.122963971691206e-05,0.001076083048246801,0.007068220060318708,0.02017081528902054,0.009468181058764458,0.11992789804935455,0.14732566475868225,0.15296655893325806,0.23284406960010529,0.2594328820705414,0.010582374408841133,0.058685608208179474,0.025687307119369507,0.3910137414932251,0.4291723370552063
Microsoft created the operating system for,Bill Gates' company created the operating system for,Microsoft,Bill Gates' company, Windows,1.9148345018038526e-05,2.735358793870546e-05,5.935047738603316e-06,1.6687572497176006e-06,7.582735861433321e-07,7.23618370557233e-07,7.546184406237444e-07,4.098594217794016e-06,9.306463653047103e-06,6.076549652789254e-06,1.0959439578073216e-06,2.6052432076539844e-05,5.681240963895107e-06,6.614532139792573e-06,8.27892199595226e-06,1.5891463363004732e-06,6.286552525125444e-05,2.9635539249284193e-05,6.892462261021137e-05,3.519459596645902e-06,5.938008598604938e-06,5.341542782844044e-05,1.0439062862133142e-05,8.998202247312292e-06,4.639944108930649e-06,1.6856714864843525e-05,2.60385077126557e-05,4.606279617291875e-05,1.1551006537047215e-05,8.164654900610913e-06,2.8950682462891564e-05,8.094633813016117e-05,0.07770166546106339,0.1039402186870575
James Bond works for the,Agent 007 works for the,James Bond,Agent 007, British,7.267291039170232e-06,1.9479224647511728e-05,4.403831553645432e-06,3.76806906388083e-06,3.1231550110533135e-06,6.478484237959492e-07,2.2549349409928254e-07,1.7336371911369497e-06,9.935839671015856e-07,8.184673788491637e-06,2.5840527086984366e-05,7.944618118926883e-05,1.9000701286131516e-05,3.4168249385402305e-06,2.6741579404188087e-06,6.672604513369151e-07,9.375886520501808e-07,3.3647461350483354e-06,4.1619482544774655e-06,1.2898436580144335e-05,2.2810556401964277e-05,0.0009369964245706797,0.00046365626621991396,0.0009617015602998435,0.002513054758310318,0.001231779926456511,0.0009598741889931262,0.0004856032319366932,0.00022386264754459262,8.520412666257471e-05,0.00013282666623126715,4.924231325276196e-05,0.7589750289916992,0.6258741617202759
Alan Turing devised a way to break the ciphers made from the machine called the,The father of computer science devised a way to break the ciphers made from the machine called the,Alan Turing,The father of computer science, enigma,1.294542380492203e-05,8.57775467011379e-06,6.325439608190209e-05,0.00033640299807302654,0.00011513099889270961,0.0002470996987540275,3.925857527065091e-06,1.6475856682518497e-05,9.6186167866108e-06,1.6700603282515658e-06,4.1336866729579924e-07,7.010411309238407e-07,2.7082742235506885e-06,7.050496787996963e-05,0.0001469214475946501,0.0001747518836054951,4.221643757773563e-05,0.002027304144576192,1.9031038391403854e-05,3.7332081319618737e-06,2.5684694264782593e-06,1.1284388392596156e-06,1.3511398719856516e-06,2.15826748899417e-05,1.1662758652164484e-06,5.608022092928877e-06,6.216692327143392e-06,3.112215836154064e-07,2.052448871836532e-05,1.8133456478608423e-06,2.6830264232557965e-07,3.3548866440469283e-07,0.004750293679535389,0.00014276531874202192
Tim Cook was the CEO of Apple that oversaw the introduction of the Apple,Steve Jobs' successor oversaw the introduction of the Apple,Tim Cook,Steve Jobs' successor, Watch,1.0892358659475576e-05,4.8307642828149255e-06,1.05130527572328e-06,7.635027941432782e-06,2.430171207379317e-06,1.6681452734701452e-06,2.7021226856049907e-07,1.1686362313412246e-06,1.9877559225278674e-06,1.1128424830531003e-06,1.6700922742529656e-06,2.0352551928226603e-06,1.9484384665702237e-06,1.7850112499218085e-06,9.095005225390196e-06,3.687656771944603e-06,1.8105923800249002e-06,3.8290745578706264e-06,3.456347940300475e-06,5.275606326904381e-06,1.1976604582741857e-05,7.615501544933068e-06,2.5209095838363282e-05,7.484173693228513e-05,2.6929503292194568e-05,0.001112087513320148,0.0023971344344317913,0.0070556155405938625,0.2694913148880005,0.020930634811520576,0.02728945203125477,0.05148473381996155,0.9441554546356201,0.9879696369171143
Michael Jackson released the best-selling album of all time which is named,The King of Pop released the best-selling album of all time which is named,Michael Jackson,The King of Pop's, Thriller,7.832065421098378e-06,7.253440230670094e-07,3.6389516822055157e-07,7.092451141943457e-07,5.949231649537978e-07,2.1033945074577787e-07,8.752524394139982e-08,9.37331421368981e-08,5.262507585257481e-08,3.655778186839598e-07,1.0279908337906818e-06,1.5155166011027177e-07,2.1151585372081172e-08,8.697799813717211e-08,1.7480968494965055e-07,9.527135347298099e-08,7.416645644298114e-07,4.109682265607262e-07,6.147380418042303e-07,4.563531064150084e-08,2.3156021100589896e-08,1.3308476543016923e-09,5.06601622873859e-08,4.914853235504779e-08,1.008062255891673e-07,2.991363245996581e-08,3.795730840749911e-09,3.199647879981171e-09,3.7465133218006486e-09,1.4099328371486308e-09,3.2478062905738625e-08,2.967970758049887e-08,0.03228813782334328,0.04865109175443649
Chicago is the where the World's Columbian Exposition took place in the year of,The Windy City is where the World's Columbian Exposition took place in the year of,Chicago,The Windy City, 1893,0.0010693729855120182,0.0013758373679593205,0.003107857657596469,0.0020191760268062353,0.006873970851302147,0.004891232121735811,0.0005823762621730566,0.0010098092025145888,0.00514233997091651,0.002580879023298621,0.26562219858169556,0.5919206738471985,0.508660614490509,0.9381564259529114,0.9993875026702881,0.9844382405281067,0.7351725101470947,0.834439754486084,0.8344535231590271,0.967624306678772,0.9821960926055908,0.9907524585723877,0.996758759021759,0.9985160231590271,0.9681434035301208,0.9952200055122375,0.9959081411361694,0.999839186668396,0.9995867609977722,0.9997550845146179,0.636198878288269,0.007892778143286705,0.901576042175293,0.9564973711967468
Robespierre executed many of his ideological opponents during the,The architect of the reign of terror executed many of his ideological opponents during the,Robespierre,The architect of the reign of terror, French Revolution,0.00011609560897340998,2.8614884286071174e-05,8.552174222131725e-06,1.479258844483411e-05,1.901769792311825e-05,1.8796552467392758e-05,9.468329153605737e-06,1.303433054999914e-05,1.7672324474915513e-06,3.4415863865433494e-06,2.6071304546348983e-06,6.73546310281381e-07,3.604311132221483e-05,1.0435160220367834e-06,4.190840172668686e-07,1.3622511687572114e-06,1.9389097360544838e-05,1.7917291188496165e-05,7.943352784423041e-07,1.1370083257133956e-06,4.375127673483803e-07,2.9947133839414164e-07,6.438835953304078e-08,1.287501021352e-07,1.453224598435554e-07,9.938890599414663e-08,8.957436392620366e-08,1.0313424780861169e-08,5.379001133398731e-10,1.4132799375232707e-09,1.3392854880667215e-10,1.0636858061019439e-09,0.7012693881988525,0.025493206456303596
Australia has a jumping marsupial animal called a,The big country near New Zealand has a jumping marsupial animal called a,Australia,The big country near New Zealand, Kangaroo,7.190062751760706e-05,3.0276751203928143e-05,4.033631739730481e-06,1.1963385077251587e-05,7.70079805079149e-06,3.0088153835095e-06,1.0215731549578777e-07,1.1114614295593128e-07,5.612840823232546e-07,4.531660025008932e-08,2.2238070584990055e-07,1.4460665909155068e-07,8.406281892803236e-08,4.3627298396131664e-07,1.0115901716289954e-07,6.743654239471653e-07,4.4589950221052277e-07,4.990561592421727e-06,1.0372184988227673e-05,0.0002925806329585612,0.00020968633180018514,0.0008777899784035981,0.0046819099225103855,0.0016379860462620854,0.0005513319629244506,0.0004606019356288016,0.00023425286053679883,4.34908433817327e-05,1.7844635294750333e-05,7.55892006054637e-06,5.04290846947697e-06,2.0315299025241984e-06,0.008308717049658298,0.011157154105603695
Arnold Schwarzenegger was born in the country of,The bodybuilding governor of California was born in the country of,Arnold Schwarzenegger,The bodybuilding governor of California, Austria,4.507681751420023e-06,4.764002312640514e-07,1.5304200928767386e-07,3.337083853693912e-07,1.0960035723428518e-07,5.0447546584564407e-08,1.6099198418828564e-08,3.582972141202845e-08,1.1154334345064854e-08,9.88050103956084e-08,7.903036447487466e-09,6.300933663716535e-10,6.124658558093188e-09,4.4288540834713785e-08,2.1303270614225767e-07,6.711830451422429e-07,4.770041869051056e-06,0.005358565133064985,0.001543514896184206,0.009005731903016567,0.13539615273475647,0.4861488342285156,0.2294241338968277,0.38169294595718384,0.7914016842842102,0.6682580709457397,0.7706812024116516,0.8550495505332947,0.25260674953460693,0.36741480231285095,0.018681848421692848,0.03764919564127922,0.018022866919636726,0.9614719152450562
The largest university in Ohio is called The,The largest university in the Buckeye State is called The,Ohio,The Buckeye State, Ohio State University,8.937331585912034e-06,1.722316665109247e-05,5.635530669678701e-06,2.9769707907689735e-05,2.16307926166337e-05,4.784107204613974e-06,1.0882545211643446e-05,6.019347438268596e-06,9.355543625133578e-06,2.4495793695678003e-06,2.419003521936247e-06,2.304515419382369e-06,1.4078100321057718e-06,6.08209302299656e-06,2.28048997996666e-06,3.2103689591167495e-06,3.7260877434164286e-05,0.00015880796127021313,0.0015754875494167209,0.00850242841988802,0.0034433063119649887,0.0019281809218227863,0.0009274918702431023,0.003388275858014822,0.037067051976919174,0.0399002805352211,0.08039212971925735,0.18876923620700836,0.2557540833950043,0.08608262240886688,0.03705030307173729,0.19241566956043243,0.9993316531181335,0.9994175434112549
"Canadians call their $1 coin a ""loonie"" because this type of bird appears on it","Canadians call their $1 coin a ""loonie"" because this type of winged animal appears on it",bird,winged animal, Common Loon,1.2184115121272043e-06,2.5682591058284743e-06,1.3344898661671323e-06,1.4314101690615644e-06,1.93433197637205e-06,8.63521927385591e-06,5.9826616052305326e-05,1.9247388991061598e-05,2.0848276108154096e-05,1.6450250768684782e-05,4.66473211417906e-05,3.3289172733930172e-06,5.443401960292249e-07,6.564308705492294e-07,1.945943495229585e-06,1.616333975107409e-06,1.88604417417082e-06,9.988309557229513e-07,3.8347616282408126e-07,1.2764006385168614e-07,1.778151244025139e-07,2.512062735604559e-07,3.315841752282722e-07,7.516751452385506e-07,1.601786010496653e-07,5.39180234682135e-07,4.1374559600626526e-07,1.5037527418826357e-06,2.4992216367536457e-06,1.8129923091692035e-06,1.3053055454292917e-06,4.690457444667118e-06,1.3568409507058732e-08,1.9339019274866587e-08
