explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,answer_prob_obs,answer_prob_exp
The surface of the Earth is mostly covered in,The surface of the densest planet in the Solar System is mostly covered in,The surface of the Earth,The surface of the densest planet in the Solar System, water,9.548327943775803e-05,0.00010612076584948227,0.00010214150097453967,0.00012195885938126594,6.841756840003654e-05,3.3021686249412596e-05,2.044829489022959e-05,3.738734812941402e-05,5.239564416115172e-05,0.00014153918891679496,0.0003475807898212224,0.0001458190818084404,0.00010122913954546675,0.0001139235173468478,0.00019682440324686468,0.0001927536795847118,0.0007955078035593033,0.004504339769482613,0.0095972353592515,0.04035289213061333,0.15309560298919678,0.3974583148956299,0.11393485963344574,0.04452575743198395,0.33915290236473083,0.5088534355163574,0.5155944228172302,0.6725144386291504,0.7205790281295776,0.8736772537231445,0.7345283627510071,0.7851016521453857,0.080360047519207,0.7874895334243774
Columbus' expedition led to the,The first spanish explorer to land in the Americas' expedition led to the,Columbus' expedition,The first spanish explorer to land in the Americas' expedition, discovery,2.6050845917779952e-05,3.2718944567022845e-05,4.421758421813138e-05,4.487405749387108e-05,0.00012548772792797536,0.00014708757225889713,0.00010929484415100887,8.768967381911352e-05,0.00014945595466997474,0.00010362412285758182,0.00021771623869426548,0.00024294701870530844,0.0001358728186460212,0.00024982154718600214,0.00043744765571318567,0.006987330038100481,0.0068944478407502174,0.00902159046381712,0.3041593134403229,0.30517861247062683,0.49983954429626465,0.6036525964736938,0.6960549354553223,0.45476964116096497,0.3753929138183594,0.19518135488033295,0.05042633041739464,0.029938487336039543,0.021743441000580788,0.033044084906578064,0.044408176094293594,0.033770546317100525,0.40789318084716797,0.4678117632865906
Royce Gracie was born in the country of,The first champion of the UFC was born in the country of,Royce Gracie,The first champion of the UFC, Brazil,3.662594826892018e-05,2.7106369088869542e-05,3.710578312166035e-05,0.0001419349282514304,0.00011795381578849629,7.63221105444245e-05,8.609191718278453e-05,3.1593070161761716e-05,4.295319376979023e-05,1.9621227693278342e-05,2.1400528567028232e-05,1.483088817622047e-05,2.575735197751783e-05,3.864131940645166e-05,5.392165985540487e-05,6.336864316836e-05,0.00026503391563892365,0.00046506294165737927,0.008942466229200363,0.007530371192842722,0.010614355094730854,0.021739687770605087,0.018475627526640892,0.03880462795495987,0.44365766644477844,0.5650356411933899,0.7141402363777161,0.8444425463676453,0.5688384175300598,0.5844964981079102,0.6831340789794922,0.38066843152046204,0.5411407947540283,0.9643753170967102
Enzo Ferrari was a lover of the sport of,Henry Ford's competitor was a lover of the sport of,Enzo Ferrari,Henry Ford's competitor, racing,1.0163767001358792e-05,9.103956472245045e-06,1.2034772225888446e-05,3.8091434362286236e-06,8.456767318421043e-06,9.28315694181947e-06,7.664812073926441e-06,2.95069116873492e-06,9.188886906486005e-06,1.0154893061553594e-05,4.181944404990645e-06,2.145794042007765e-06,4.399653334985487e-06,7.966381417645607e-06,1.0503362318559084e-05,2.4233318981714547e-05,0.0001084330360754393,0.00010970182484015822,0.0002604400215204805,0.0005623356555588543,0.0014175876276567578,0.0031934771686792374,0.0034103733487427235,0.4021163880825043,0.17297108471393585,0.10833369940519333,0.11717696487903595,0.07923668622970581,0.024412445724010468,0.023793049156665802,0.03179575130343437,0.10680875182151794,0.07159175723791122,0.2677919566631317
California is the most,The bear flag state is the most,California,The bear flag state, populous,2.398017613813863e-06,1.503748990216991e-06,1.8740189489108161e-06,7.219168765004724e-07,1.248352987204271e-06,1.0619776276143966e-06,6.025175025570206e-07,1.7827716192186926e-06,1.4161668104861747e-06,1.4627154314439395e-06,1.2586754110088805e-06,9.23238474115351e-07,1.1203107987967087e-06,1.0312052154404228e-06,2.4288576696562814e-06,4.859744876739569e-06,4.699873170466162e-05,7.804694178048521e-05,0.0004663337313104421,0.0014658233849331737,0.0029808704275637865,0.0021035117097198963,0.007686771918088198,0.008544129319489002,0.011429174803197384,0.016083974391222,0.04926244542002678,0.13181592524051666,0.11235726624727249,0.26914218068122864,0.29738742113113403,0.5570397973060608,0.649124026298523,0.9438538551330566
California is the most,The golden bear state is the most,California,The golden bear state, populous,2.3979309844435193e-06,1.5033508589112898e-06,1.8830630779120838e-06,7.236824330902891e-07,1.2489555274441955e-06,1.0659225608833367e-06,6.048944669601042e-07,1.7733872255121241e-06,1.4157516261548153e-06,1.474006921853288e-06,1.2617949778359616e-06,9.260141382583242e-07,1.114531642087968e-06,1.026765630740556e-06,2.4332578050234588e-06,4.899073701380985e-06,4.703838931163773e-05,7.800242747180164e-05,0.0004662825376726687,0.0014649441000074148,0.0030728736892342567,0.0020473722834140062,0.007677643094211817,0.008549741469323635,0.011437921784818172,0.01608523726463318,0.04937898740172386,0.13169963657855988,0.11209391057491302,0.2691946029663086,0.29743513464927673,0.5567823052406311,0.801158607006073,0.9438538551330566
Hillary Clinton was a candidate for,Bill Clinton's wife was a candidate for,Hillary Clinton,Bill Clinton's wife, president,3.0196182706276886e-05,1.3321078768058214e-05,2.29864726861706e-05,2.711911110964138e-05,1.0167396794713568e-05,1.2289107871765736e-05,2.0652551029343158e-05,3.1384308385895565e-05,2.750288331299089e-05,3.6982615711167455e-05,5.0581758841872215e-05,3.56467608071398e-05,2.1061305233160965e-05,8.158710261341184e-05,6.704422412440181e-05,0.00019122843514196575,0.00020778769976459444,0.0003658930363599211,0.0023607038892805576,0.006267412565648556,0.01003059558570385,0.04667854681611061,0.01484682410955429,0.01704704575240612,0.04356050491333008,0.060084935277700424,0.041102729737758636,0.052730005234479904,0.05083451047539711,0.09918443858623505,0.1029278114438057,0.019159046933054924,0.09056086093187332,0.041050996631383896
Stephen Hawking worked in the field of,The man who coined the term Hawking Radiation worked in the field of,Stephen Hawking,The man who coined the term Hawking Radiation, quantum,2.1333929907996207e-05,1.6963786038104445e-05,4.123129110666923e-05,4.186299975117436e-06,8.795886969892308e-06,1.6738014892325737e-05,1.7760377204467659e-06,4.215340595692396e-06,7.234382337628631e-06,4.0568406802776735e-06,6.1473006098822225e-06,2.097724973282311e-06,5.471519671118585e-06,7.045285656204214e-06,1.6722331565688364e-05,2.981612124131061e-05,0.00023727175721433014,0.0001374423154629767,0.00027067572227679193,0.0001276182010769844,0.00044018059270456433,0.002735370071604848,0.008334903977811337,0.007244490087032318,0.008781874552369118,0.004167313687503338,0.005083039402961731,0.0018446422182023525,0.002695938339456916,0.00135148991830647,0.0014177020639181137,0.0016139430226758122,0.1185317188501358,0.0024975331034511328
Lionel Messi is a champion in the game of,The Argentine forward for Barcelona is a champion in the game of,Lionel Messi,The Argentine forward for Barcelona, football,1.9029490431421436e-05,1.1656822607619688e-05,3.2195894164033234e-05,2.7229816623730585e-05,4.02432051487267e-05,5.258544479147531e-05,9.960415627574548e-05,0.00010299279529135674,4.257322143530473e-05,3.0283448722912e-05,3.0152450563036837e-05,2.689306165848393e-05,4.450243795872666e-05,2.700744880712591e-05,3.0797487852396443e-05,0.00012436482938937843,0.0002360250655328855,0.00038801689515821636,0.002175393281504512,0.0023648354690521955,0.007208335679024458,0.038589682430028915,0.11122573912143707,0.0804116427898407,0.08708395808935165,0.1216311976313591,0.1834390014410019,0.36497852206230164,0.4293317198753357,0.09861960262060165,0.23481257259845734,0.3311367928981781,0.3910137414932251,0.4291723370552063
Microsoft created the operating system for,Bill Gates' company created the operating system for,Microsoft,Bill Gates' company, Windows,3.039775947399903e-05,2.099811717926059e-05,2.124683123838622e-05,2.4306691557285376e-05,1.3099211173539516e-05,2.8787526389351115e-05,2.7103937100037e-05,3.1267987651517615e-05,4.7339835873572156e-05,3.906609344994649e-05,2.071596281894017e-05,2.886692527681589e-05,3.7224337575025856e-05,2.7498332201503217e-05,6.840639980509877e-05,0.0001816321164369583,0.0011554040247574449,0.00021287347772158682,0.0017883357359096408,0.0007930754800327122,0.002992973430082202,0.005361918825656176,0.0013479671906679869,0.0049560642801225185,0.00233836960978806,0.0038662939332425594,0.0027749831788241863,0.008430059999227524,0.008058477193117142,0.0038294901605695486,0.009327628649771214,0.029749494045972824,0.07770166546106339,0.1039402186870575
James Bond works for the,Agent 007 works for the,James Bond,Agent 007, British,1.809944660635665e-05,8.709292160347104e-06,1.157704355136957e-05,1.4800728422414977e-05,3.202326115570031e-05,4.306780465412885e-05,3.0770330340601504e-05,2.629830123623833e-05,3.9661608752794564e-05,6.199810741236433e-05,3.748222297872417e-05,3.168444163748063e-05,4.7429090045625344e-05,6.739834498148412e-05,8.65852998686023e-05,8.54867830639705e-05,0.000354277464793995,0.00011655591515591368,0.002450978849083185,0.004970715846866369,0.0032974903006106615,0.024572275578975677,0.06090584024786949,0.10789147019386292,0.3993879556655884,0.4763132631778717,0.18384964764118195,0.25808635354042053,0.10918305814266205,0.05325805023312569,0.13926386833190918,0.5735437273979187,0.7589750289916992,0.6258741617202759
Alan Turing devised a way to break the ciphers made from the machine called the,The father of computer science devised a way to break the ciphers made from the machine called the,Alan Turing,The father of computer science, enigma,6.460809800046263e-06,6.796584784751758e-06,1.2081863133062143e-05,9.740604582475498e-06,8.066171176324133e-06,3.3681375498417765e-05,1.1150998943776358e-05,5.45429065823555e-05,6.719336670357734e-05,1.886970676423516e-05,1.800488644221332e-05,1.278370382351568e-05,1.1130247912660707e-05,5.775195313617587e-05,3.863317397190258e-05,4.6533881686627865e-05,8.984639862319455e-06,2.5205566998920403e-05,1.234809315064922e-05,2.8652795663219877e-05,8.056083606788889e-05,4.5951710490044206e-05,0.00018370880570728332,0.00030521591543219984,0.00011764321970986202,0.00017209960788022727,0.0006580972694791853,0.0008664994966238737,0.0018011861247941852,0.012663041241466999,0.005983210634440184,0.0013362960889935493,0.004750293679535389,0.00014276531874202192
Tim Cook was the CEO of Apple that oversaw the introduction of the Apple,Steve Jobs' successor oversaw the introduction of the Apple,Tim Cook,Steve Jobs' successor, Watch,2.3072954718372785e-05,1.9363416868145578e-05,2.2570737201021984e-05,4.516945409704931e-05,2.563895031926222e-05,5.5087304644985124e-05,3.492612449917942e-05,7.219842518679798e-05,3.725985516211949e-05,1.8748467482510023e-05,1.356087886961177e-05,3.759694891414256e-06,3.4284514640603447e-06,6.688822395517491e-06,3.5391771234571934e-05,2.1120022211107425e-05,3.440340151428245e-05,4.602405897458084e-05,9.891961235553026e-05,0.00022436515428125858,0.0007606082363054156,0.0002942630380857736,0.0015922465827316046,0.0020754665601998568,0.0014768579276278615,0.09344414621591568,0.20174506306648254,0.6209622621536255,0.942078709602356,0.5536597967147827,0.8178342580795288,0.9531258344650269,0.9441554546356201,0.9879696369171143
Michael Jackson released the best-selling album of all time which is named,The King of Pop released the best-selling album of all time which is named,Michael Jackson,The King of Pop's, Thriller,5.998944743623724e-06,1.0286794349667616e-06,8.65020410856232e-07,9.751692005011137e-07,8.131085564855312e-07,2.336744557851489e-07,3.091869871241215e-07,2.50649605959552e-07,2.6372444494882075e-07,1.7494245696525468e-07,2.999030073169706e-07,1.3607814253191464e-07,7.102195098696029e-08,9.533495415325888e-08,3.5638151985040167e-07,2.846996665084589e-07,3.5430107914180553e-07,3.6358795796331833e-07,3.610022986322292e-06,8.713729584997054e-06,1.207561308547156e-05,6.655865490756696e-06,1.1881714272021782e-05,7.457273022737354e-05,7.94346269685775e-05,0.00032567180460318923,0.00017064865096472204,0.00026197460829280317,0.0010311113437637687,0.0005303937359713018,0.0006822030409239233,0.004443109501153231,0.03228813782334328,0.04865109175443649
Chicago is the where the World's Columbian Exposition took place in the year of,The Windy City is where the World's Columbian Exposition took place in the year of,Chicago,The Windy City, 1893,0.0004258692206349224,0.00011681220348691568,0.004608140792697668,0.0065464298240840435,0.037054501473903656,0.10923881828784943,0.13677021861076355,0.19233892858028412,0.3455710709095001,0.14865753054618835,0.1273469775915146,0.45405638217926025,0.26023349165916443,0.5043982267379761,0.7043436765670776,0.4319889545440674,0.34045636653900146,0.8388283252716064,0.9393854737281799,0.9602838158607483,0.9550952315330505,0.9715272188186646,0.9685779809951782,0.9042414426803589,0.8990172743797302,0.9047921895980835,0.9875725507736206,0.9985532164573669,0.9879817366600037,0.9905368685722351,0.9835700392723083,0.984931230545044,0.901576042175293,0.9564973711967468
Robespierre executed many of his ideological opponents during the,The architect of the reign of terror executed many of his ideological opponents during the,Robespierre,The architect of the reign of terror, French Revolution,5.46374503755942e-05,7.530896255047992e-05,4.653493670048192e-05,2.989748099935241e-05,5.2100604079896584e-05,9.698644134914503e-05,7.137371721910313e-05,0.00013048274558968842,8.37566185509786e-05,0.00011402573727536947,4.6099044993752614e-05,6.803541327826679e-05,5.965375021332875e-05,6.978213059483096e-05,0.00015661508950870484,6.006876355968416e-05,0.0002430275926599279,0.0005311093991622329,0.002959620673209429,0.0019401361932978034,0.014761743135750294,0.0231354720890522,0.008842535316944122,0.01800999976694584,0.03200178220868111,0.0935574471950531,0.11605414003133774,0.10370812565088272,0.03444818779826164,0.018935009837150574,0.031923357397317886,0.06263092160224915,0.7012693881988525,0.025493206456303596
Australia has a jumping marsupial animal called a,The big country near New Zealand has a jumping marsupial animal called a,Australia,The big country near New Zealand, Kangaroo,9.379137918585911e-05,3.794942676904611e-05,2.9039738365099765e-05,1.5511868696194142e-05,1.0396572179161012e-05,6.174742793518817e-06,3.709503516802215e-06,1.2735625205095857e-05,2.8488879252108745e-05,1.7038119040080346e-05,2.4275022951769643e-05,2.906126064772252e-05,3.3132419048342854e-05,0.00012204505037516356,9.740095265442505e-05,9.439445420866832e-05,6.65063998894766e-05,0.00011764708324335515,0.00027214072179049253,0.0014303550124168396,0.0014518321258947253,0.002479749731719494,0.005462244618684053,0.14031162858009338,0.1716376096010208,0.21620818972587585,0.10735772550106049,0.04764286428689957,0.023203996941447258,0.004265325143933296,0.0012547975638881326,0.006311353761702776,0.008308717049658298,0.011157154105603695
Arnold Schwarzenegger was born in the country of,The bodybuilding governor of California was born in the country of,Arnold Schwarzenegger,The bodybuilding governor of California, Austria,7.293639100680593e-06,2.9742247988906456e-06,3.486815103315166e-06,9.345277248939965e-06,5.843462986376835e-06,5.634743502014317e-06,6.749037765985122e-06,3.985496732639149e-06,1.8291140122528304e-06,6.793857664888492e-06,4.872200406680349e-06,3.8538673834409565e-06,4.865389655606123e-06,1.0777334864542354e-05,1.4329900295706466e-05,1.0744461178546771e-05,1.2777213669323828e-05,8.875555795384571e-05,0.00029550804174505174,0.0004036992322653532,0.002366354689002037,0.0015620626509189606,0.004311240743845701,0.0061926706694066525,0.05324837192893028,0.4439240097999573,0.8881630897521973,0.9001806378364563,0.7849127054214478,0.4133368134498596,0.4856710135936737,0.5498201847076416,0.018022866919636726,0.9614719152450562
The largest university in Ohio is called The,The largest university in the Buckeye State is called The,Ohio,The Buckeye State, Ohio State University,1.7870928786578588e-05,3.2982385164359584e-05,4.011401324532926e-05,5.457274164655246e-05,5.390102160163224e-05,4.4453521695686504e-05,4.011062628705986e-05,4.960214937455021e-05,1.8863695004256442e-05,1.5342702681664377e-05,1.778965634002816e-05,2.827540629368741e-05,1.9027836970053613e-05,1.63093936862424e-05,1.6425927242380567e-05,4.687313412432559e-05,0.0008834254695102572,0.0017902370309457183,0.011037066578865051,0.09944530576467514,0.07533610612154007,0.055883582681417465,0.08052337914705276,0.34000879526138306,0.9039381742477417,0.9507161974906921,0.9188666343688965,0.9736424088478088,0.9868746399879456,0.987300455570221,0.9559935331344604,0.9965296387672424,0.9993316531181335,0.9994175434112549
"Canadians call their $1 coin a ""loonie"" because this type of bird appears on it","Canadians call their $1 coin a ""loonie"" because this type of winged animal appears on it",bird,winged animal, Common Loon,6.078287242416991e-07,2.0786148979823338e-06,1.3670327234649449e-06,8.508122846251354e-07,1.1335829412928433e-06,4.596428425429622e-06,8.450243512925226e-06,9.849747584667057e-06,2.0946754375472665e-05,3.4939077977469424e-06,6.729671895300271e-06,3.5998423300043214e-06,1.3915708905187785e-06,7.694585519857355e-07,1.2085779417247977e-06,9.658180033511599e-07,3.981408099207329e-06,7.218346240733808e-07,1.393441237951265e-07,9.325216154820737e-08,1.346593592188583e-07,6.64419914642167e-08,1.7653385953053657e-07,1.1496193508264696e-07,4.726801705601247e-08,7.548225511300188e-08,1.0046404241847995e-07,3.623670750130259e-07,1.884697127252366e-07,1.2656597903060174e-07,1.3508690699381987e-07,5.688296482730948e-07,1.3568409507058732e-08,1.9339019274866587e-08
The University of Chicago is located in Chicago neighborhood of,The university with the most Nobel Prizes is located in the Chicago neighborhood of,The University of Chicago,The university with the most Nobel Prizes, Hyde Park,4.958991212333785e-06,4.7644161895732395e-06,8.384356533497339e-07,1.0783697916849633e-06,1.26527993415948e-06,2.7210871849092655e-06,2.3835955289541744e-06,5.731236797146266e-06,4.305637958168518e-06,1.2855584827775601e-06,2.1704322534787934e-06,1.088498152057582e-06,1.442530106032791e-06,2.7090545700048096e-06,1.956050482476712e-06,2.1255486899462994e-06,2.010382195294369e-05,1.6249068721663207e-05,3.951980033889413e-05,0.00015034170064609498,0.0009878489654511213,0.0026215293910354376,0.004832651931792498,0.021331356838345528,0.06721532344818115,0.644273579120636,0.932547926902771,0.9593728184700012,0.979640543460846,0.9835557341575623,0.9569986462593079,0.9353975653648376,0.989166796207428,0.9890097975730896
