explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,answer_prob_obs,answer_prob_exp
The surface of the Earth is mostly covered in,The surface of the densest planet in the Solar System is mostly covered in,The surface of the Earth,The surface of the densest planet in the Solar System, water,1.059728401742177e-05,7.588430435134796e-07,2.5416460402993835e-07,4.51340270046785e-07,1.367615277558798e-05,3.768445537843945e-07,6.647068317988669e-08,2.810055320878746e-06,3.723421514223446e-06,1.3482281246979255e-06,2.290659750769919e-07,1.1308555869504744e-08,1.9127375239236244e-08,2.3642526159051158e-08,2.7991166007268475e-07,9.304772419227447e-08,1.3045374771536444e-06,2.9465405532391742e-05,7.15258065611124e-05,0.00025856922729872167,0.00035202022991143167,0.018407966941595078,0.13938182592391968,0.08943859487771988,0.9235706329345703,0.9065703749656677,0.6700776815414429,0.5147437453269958,0.47611039876937866,0.43103480339050293,0.08333775401115417,0.02718457393348217,0.080360047519207,0.7874895334243774
Columbus' expedition led to the,The first spanish explorer to land in the Americas' expedition led to the,Columbus' expedition,The first spanish explorer to land in the Americas' expedition, discovery,9.64711603046453e-07,2.215494532720186e-06,1.0407269002143948e-07,1.877845079434337e-06,5.605631668004207e-05,9.014404349727556e-05,2.047030284302309e-05,1.3089130334265064e-05,0.00022155976330395788,1.3069206943328027e-05,4.832283957512118e-05,4.688648459705291e-06,1.383682138111908e-05,6.4086839302035514e-06,3.3222543152078288e-06,0.00013590400340035558,0.0001972066384041682,4.9176484026247635e-05,7.651856140000746e-05,2.3376358512905426e-05,1.4718871170771308e-05,4.8059093387564644e-05,4.6265326091088355e-05,9.854411473497748e-06,3.2690488296793774e-05,1.4777796423004474e-05,1.2413049262249842e-05,5.006671926821582e-06,4.0920958781498484e-06,7.782356988172978e-06,6.156750259833643e-06,2.2037873350200243e-05,0.40789318084716797,0.4678117632865906
Royce Gracie was born in the country of,The first champion of the UFC was born in the country of,Royce Gracie,The first champion of the UFC, Brazil,7.674004791624611e-07,4.844799761372087e-08,9.760965014038447e-08,3.99767628778136e-07,3.422882741688227e-07,2.5765364171093097e-06,1.7107427083828952e-06,1.0602429938444402e-06,5.460796091938391e-05,4.111639555048896e-06,1.2238469935255125e-06,1.3729461443290347e-06,3.930086336367822e-07,1.22901406029996e-06,2.018169425355154e-06,3.52542798509603e-07,1.622584204596933e-05,1.6225569197558798e-05,0.0009787770686671138,0.0006450209184549749,0.0013825616333633661,0.005747656337916851,0.0003982555936090648,0.00012385334412101656,0.0004275991814211011,0.000807074538897723,0.004971338901668787,0.004566402640193701,0.00030714055174030364,0.00040825208998285234,0.00025422146427445114,2.1041030322521692e-06,0.5411407947540283,0.9643753170967102
Enzo Ferrari was a lover of the sport of,Henry Ford's competitor was a lover of the sport of,Enzo Ferrari,Henry Ford's competitor, racing,9.77088006948179e-07,4.4196443127475504e-07,4.551219845438936e-08,1.4197098607837688e-08,3.454839614391858e-08,2.021606405833154e-06,7.605970040458487e-07,2.7339234875967122e-08,1.0137249262243131e-07,1.0771465213110787e-06,1.9607503531915427e-07,2.900617062095989e-07,9.670691270002862e-07,1.7470136981501128e-06,2.194964736190741e-06,1.1382854836483602e-06,2.2580616132472642e-05,6.5012823142751586e-06,5.716718533221865e-06,3.0952151064411737e-06,6.666223271167837e-06,6.257232143980218e-06,2.7925805625272915e-05,0.0006468697683885694,0.00012911816884297878,0.00041840437916107476,0.00016483545186929405,4.222103234496899e-05,1.3786879208055325e-05,1.3018449863011483e-05,4.5562970626633614e-05,4.451321001397446e-05,0.07159175723791122,0.2677919566631317
California is the most,The bear flag state is the most,California,The bear flag state, populous,4.60407636637683e-06,1.0674967597879004e-05,1.916196197271347e-06,2.752178716036724e-06,1.0988009080392658e-06,7.823410328455793e-07,3.3208830245712306e-06,7.516281584685203e-06,2.101480959026958e-06,1.8762125364446547e-06,1.6370534012821736e-06,1.362169655294565e-06,3.866648796702066e-07,1.0281541307222142e-07,5.111455081419081e-08,7.437611770910735e-08,1.0061093291824363e-07,5.508102844942186e-07,2.5846629796433263e-06,1.2569809769047424e-05,2.0725676222355105e-05,4.112203168915585e-05,3.592743814806454e-05,6.549347745021805e-05,3.9005110011203215e-05,6.097032382967882e-05,0.00029971415642648935,0.00023830158170312643,6.501937605207786e-05,9.543194028083235e-05,8.335264283232391e-05,9.149660763796419e-05,0.649124026298523,0.9438538551330566
California is the most,The golden bear state is the most,California,The golden bear state, populous,9.548393791192211e-06,1.4400220607058145e-05,6.294662853179034e-06,4.1269340727012604e-06,5.941434665146517e-06,3.7184599932515994e-06,2.7244435841566883e-05,2.3475851776311174e-05,1.942926064657513e-05,4.885548150923569e-06,8.138985322148073e-06,2.0487602796492865e-06,6.903738949404215e-07,2.732772372837644e-07,7.642587434020243e-07,2.794540137074364e-07,1.0372705219197087e-06,1.0799207075251616e-06,1.9123078800475923e-06,7.934747554827482e-05,5.6773529649944976e-05,5.3689123888034374e-05,0.0001145140195148997,0.0006595978047698736,0.001002808567136526,0.0005926818121224642,0.0010314990067854524,0.0019228947348892689,0.0005678098532371223,0.0011255372082814574,0.0011267081135883927,0.002236773958429694,0.801158607006073,0.9438538551330566
Hillary Clinton was a candidate for,Bill Clinton's wife was a candidate for,Hillary Clinton,Bill Clinton's wife, president,9.83938207355095e-06,1.8018380387729849e-06,3.047400980449311e-07,1.2764598977810238e-07,6.362653266478446e-07,3.662199503651209e-07,6.005678443443685e-08,1.6339819808308675e-07,4.540665031527169e-06,1.2106771691833274e-06,2.058076461253222e-06,7.553853009767408e-08,3.088594269229361e-07,1.2082191460649483e-06,2.490682220468443e-07,8.002233471415821e-07,5.887573934160173e-06,1.8612091707836953e-06,0.00014786947576794773,0.0002474001084920019,0.0005015006754547358,0.0011244574561715126,0.0008455436327494681,0.0017183392774313688,0.0023114571813493967,0.0031883944757282734,0.0006706160493195057,0.0007622879929840565,0.0014300390612334013,0.0010222276905551553,0.00013082764053251594,8.1882972153835e-06,0.09056086093187332,0.041050996631383896
Stephen Hawking worked in the field of,The man who coined the term Hawking Radiation worked in the field of,Stephen Hawking,The man who coined the term Hawking Radiation, quantum,4.079878181073582e-06,2.055351728813548e-07,8.239875626259163e-08,1.2886883560270235e-08,2.389530209256918e-07,3.9486187120019167e-07,2.7058021601078508e-08,5.123576940491148e-08,2.8722001843561884e-07,1.7012143871397711e-07,5.297080747368454e-07,1.2601790899680054e-07,1.1304175728810151e-07,2.4844996460160473e-07,2.2963767776218447e-07,4.2201548922093934e-07,5.171515340407495e-07,2.3849038370826747e-06,1.991560566239059e-06,3.997053852344834e-07,2.878695681829413e-07,4.785355827152671e-07,3.013349214597838e-06,9.251232313545188e-07,4.072257695497683e-07,1.701666718645356e-07,6.542135366771618e-08,3.2249378278947916e-08,1.1956710466165532e-07,4.0405577550473026e-08,5.7027136790566146e-08,2.1914271286505027e-08,0.1185317188501358,0.0024975331034511328
Lionel Messi is a champion in the game of,The Argentine forward for Barcelona is a champion in the game of,Lionel Messi,The Argentine forward for Barcelona, football,7.022333079476084e-07,1.8658485601008579e-07,1.8090629509970313e-06,4.4845785396319116e-07,5.44005672509229e-07,2.0855970433331095e-05,2.899755827456829e-06,4.862467449129326e-06,7.527161869802512e-06,5.498755854205228e-06,1.3498538464773446e-06,1.4595893844671082e-06,6.131321583779936e-07,2.617198049392755e-07,9.745728135612808e-08,4.319630079407943e-06,7.310667115234537e-06,4.7106568672461435e-05,5.444388807518408e-05,1.2004850759694818e-05,0.00043545052176341414,0.0033623657654970884,0.01825873926281929,0.016022806987166405,0.13173942267894745,0.11892474442720413,0.1411212682723999,0.26746755838394165,0.28581950068473816,0.008008378557860851,0.0670059323310852,0.026012305170297623,0.3910137414932251,0.4291723370552063
Microsoft created the operating system for,Bill Gates' company created the operating system for,Microsoft,Bill Gates' company, Windows,4.809753590961918e-06,1.3765262337983586e-05,3.532730659117078e-07,1.6904499489101e-07,6.918634198882501e-07,8.704101333023573e-07,6.521935915770882e-07,1.4160503951643477e-06,1.6902899915294256e-06,8.57783902574738e-07,7.454362389580638e-07,3.672461616588407e-06,3.843114484425314e-07,6.450061391660711e-07,5.104793103782868e-07,4.889207048108801e-07,1.0761940757220145e-05,8.721529411559459e-06,3.817695687757805e-05,4.456172064237762e-06,1.620236798771657e-05,6.431232031900436e-05,2.1827549062436447e-05,8.115459422697313e-06,1.3940549251856282e-05,1.1142321454826742e-05,1.0532699889154173e-05,1.848561441875063e-05,1.0431104783492628e-05,4.179777533863671e-06,1.8116174032911658e-05,7.455414743162692e-05,0.07770166546106339,0.1039402186870575
James Bond works for the,Agent 007 works for the,James Bond,Agent 007, British,5.687871293957869e-07,7.872101377870422e-06,1.5780415196786635e-06,7.581879231111088e-07,8.172949037543731e-07,1.1004536304426438e-07,1.0429548069623706e-07,1.0706830835260917e-06,3.000300694111502e-06,2.041793595708441e-05,7.544054096797481e-05,0.00018792980699799955,0.00012080847955076024,1.1204748261661734e-05,1.509937192167854e-06,2.130085334783871e-07,2.0879090811831702e-07,4.070934096489509e-07,7.295622594938322e-07,1.9804858766292455e-06,2.416859160803142e-06,6.154540460556746e-05,0.0001174713033833541,0.00025463508791290224,0.003352454164996743,0.0020353554282337427,0.0011159692658111453,0.0004097724158782512,7.758176798233762e-05,2.694291833904572e-05,2.672754999366589e-05,3.6908437323290855e-05,0.7589750289916992,0.6258741617202759
Alan Turing devised a way to break the ciphers made from the machine called the,The father of computer science devised a way to break the ciphers made from the machine called the,Alan Turing,The father of computer science, enigma,3.0468027034658007e-06,1.7504989955341443e-06,1.693335798336193e-05,0.00011349269334459677,8.204612822737545e-05,0.0003904401382897049,2.8266780645935796e-05,5.07779186591506e-05,7.505365147153498e-07,3.581956207199255e-07,1.9785981919540063e-07,1.4897873370500747e-06,3.430419042160793e-07,6.46447597318911e-06,2.012504410231486e-05,1.630212864256464e-05,9.738337212183978e-06,3.983145143138245e-05,1.3330003412193037e-06,3.7456740642483055e-07,5.80017569973279e-07,4.889163847110467e-07,1.0391106570750708e-06,4.971645466866903e-06,1.0139275445908424e-06,5.908247544539336e-07,1.9984765913250158e-06,1.7784272188237082e-07,3.291957568762882e-07,2.012919111393785e-07,1.6319773976647411e-07,5.930352244831738e-07,0.004750293679535389,0.00014276531874202192
Tim Cook was the CEO of Apple that oversaw the introduction of the Apple,Steve Jobs' successor oversaw the introduction of the Apple,Tim Cook,Steve Jobs' successor, Watch,9.326336112280842e-07,7.391448519911137e-08,9.155142066674671e-08,1.4962092791392934e-06,5.469867687679653e-07,1.4147079809845309e-06,5.88069788420853e-08,2.805807639560953e-07,4.027477018553327e-07,4.2889132600976154e-07,4.155146598350257e-06,2.5413939965801546e-06,1.0923425861619762e-06,2.440419848426245e-06,1.4765607375011314e-05,1.646262603571813e-06,6.94643688348151e-07,1.6434725012004492e-06,1.7174870663438924e-06,1.4005557886775932e-06,1.4123623941486585e-06,4.1616681301093195e-06,3.6352780625747982e-06,1.0264544471283443e-05,9.305081221100409e-06,0.0003481510793790221,0.0003590058768168092,0.0010628333548083901,0.11558932811021805,0.00537297734990716,0.0054590096697211266,0.037408243864774704,0.9441554546356201,0.9879696369171143
Michael Jackson released the best-selling album of all time which is named,The King of Pop released the best-selling album of all time which is named,Michael Jackson,The King of Pop's, Thriller,4.232215360389091e-05,5.833986165271199e-07,6.466920012826449e-07,1.3807061804982368e-06,2.396503475665668e-07,1.445476982553373e-07,4.5801805015344144e-08,4.102349393519944e-08,2.2939861565873798e-08,4.865601113124285e-07,1.952522552528535e-06,1.986051074709394e-07,2.791203002061593e-08,1.468371095825205e-07,2.5914260959325475e-07,1.7920579864494357e-07,3.3325100048386957e-06,7.23118489531771e-07,2.709979753490188e-06,3.672021477996168e-07,2.7528290047484916e-07,7.588178618789243e-08,1.2810632199489191e-07,3.094008320658759e-07,8.942822482538304e-09,3.208575449775708e-08,4.528553976257399e-09,7.989882533365744e-09,6.44328501664404e-09,3.74964859162219e-09,3.1961585023054795e-07,8.047371125030622e-08,0.03228813782334328,0.04865109175443649
Chicago is the where the World's Columbian Exposition took place in the year of,The Windy City is where the World's Columbian Exposition took place in the year of,Chicago,The Windy City, 1893,2.56246465824006e-07,2.6543077638052637e-06,1.315857161898748e-06,1.2431974028004333e-07,1.616046461094811e-07,6.603159818041604e-06,0.0003160072665195912,5.870522727491334e-06,3.302467632693151e-08,1.4538557024934562e-06,0.00013150008453521878,0.0012978872982785106,1.859205076470971e-05,0.00010465212108101696,0.0022481181658804417,2.3366258119494887e-06,5.2270886953920126e-05,4.7444798838114366e-05,2.3178872652351856e-05,3.8973972550593317e-05,0.0018582207849249244,0.006428248714655638,0.024751275777816772,0.0028294133953750134,0.0004987097927369177,0.0011997675755992532,0.007024552673101425,0.3355947434902191,0.13095001876354218,0.3215503990650177,0.037094321101903915,0.0033823943231254816,0.901576042175293,0.9564973711967468
Robespierre executed many of his ideological opponents during the,The architect of the reign of terror executed many of his ideological opponents during the,Robespierre,The architect of the reign of terror, French Revolution,1.600430732651148e-05,2.1550831661443226e-06,3.653963744909561e-07,2.3053476070344914e-06,5.755895017500734e-06,4.247739980201004e-06,1.3194653547543567e-06,2.6303391678084154e-06,3.919240498362342e-06,4.900467047264101e-06,1.1568272384465672e-06,5.141001224728825e-07,5.636708920064848e-06,9.153262681138585e-07,2.320714713732741e-07,6.133183205747628e-07,1.2275803783268202e-05,1.7252772522624582e-05,2.5202975848515052e-06,2.2515478121931665e-06,5.393866331360186e-07,7.232916345856211e-07,1.348048215277231e-07,8.266285078661895e-08,3.066706710797007e-08,3.218787369974052e-08,1.2563637241669312e-08,1.4757477462268298e-09,1.6102046085375576e-10,1.8127382928057045e-10,1.9775335535765493e-10,3.967927375558844e-10,0.7012693881988525,0.025493206456303596
Australia has a jumping marsupial animal called a,The big country near New Zealand has a jumping marsupial animal called a,Australia,The big country near New Zealand, Kangaroo,2.4625038349768147e-05,1.2300599337322637e-05,4.368573627289152e-07,8.380857252632268e-06,5.00772239320213e-06,1.1871405831698212e-06,3.927231873035453e-08,1.8018077696524415e-08,1.1143492884002626e-07,2.5959584704082772e-08,9.803701317423474e-08,2.0691874169642688e-07,6.39539763369612e-08,3.188064567893889e-07,7.378173449978931e-08,4.3720339704123035e-07,2.0363941644063743e-07,1.854048718996637e-06,3.2815069062053226e-06,5.32770536665339e-05,6.75731644150801e-05,0.00024673432926647365,0.0008804487297311425,0.000317167752655223,0.0002117350959451869,0.00010899575136136264,9.433537343284115e-05,1.2312252692936454e-05,4.8774504648463335e-06,2.5978145004046382e-06,1.3872365798306419e-06,6.817835469519196e-07,0.008308717049658298,0.011157154105603695
Arnold Schwarzenegger was born in the country of,The bodybuilding governor of California was born in the country of,Arnold Schwarzenegger,The bodybuilding governor of California, Austria,9.184806231132825e-07,1.2042950459090207e-07,1.3558231160004652e-07,3.3498699281153677e-07,9.389315636099127e-08,5.1059913630524534e-08,2.376839525197738e-08,2.455959524638729e-08,1.2440613872399808e-08,1.649884211474273e-07,1.588533571350581e-08,3.4931642023394716e-09,4.348491788874753e-09,2.641352203625047e-08,1.5863601277033013e-07,1.7394212648014218e-07,5.537775905395392e-06,0.003759124781936407,0.0006929889204911888,0.008457324467599392,0.07862933725118637,0.3721321225166321,0.1066247969865799,0.1629643738269806,0.6939243078231812,0.6385932564735413,0.6707254648208618,0.7886882424354553,0.2244480699300766,0.3114801347255707,0.05170227214694023,0.04096309840679169,0.018022866919636726,0.9614719152450562
The largest university in Ohio is called The,The largest university in the Buckeye State is called The,Ohio,The Buckeye State, Ohio State University,2.706954546738416e-06,9.442427653993946e-06,9.091004358197097e-07,1.112683276005555e-05,6.199190920597175e-06,2.2093697680247715e-06,3.006986162290559e-06,1.6933830693233176e-06,2.6662094114726642e-06,1.7557722458150238e-06,2.0747365852002986e-06,1.1035325542252394e-06,1.0267020797982696e-06,6.243815732887015e-06,3.431639925111085e-06,1.6784671288405661e-06,2.00902322831098e-05,0.0001560843811603263,0.004122855607420206,0.012063703499734402,0.0057803369127213955,0.012514392845332623,0.005023252218961716,0.0071134138852357864,0.011548747308552265,0.013892346993088722,0.0345940999686718,0.046115703880786896,0.06794523447751999,0.023045677691698074,0.01018210407346487,0.09784946590662003,0.9993316531181335,0.9994175434112549
"Canadians call their $1 coin a ""loonie"" because this type of bird appears on it","Canadians call their $1 coin a ""loonie"" because this type of winged animal appears on it",bird,winged animal, Common Loon,1.387007984021693e-07,3.250445672620117e-07,5.141689598531229e-07,4.0549380742049834e-07,1.4298847190730157e-06,3.4914069146907423e-06,2.465364377712831e-05,2.7014233637601137e-05,8.503005119564477e-06,5.027285442338325e-05,3.8331949326675385e-05,1.3656318515131716e-05,9.202807973451854e-07,4.9963364290306345e-06,3.900362116837641e-06,4.688829449150944e-06,1.7322405483355396e-06,7.108780664566439e-06,2.658257017174037e-06,1.5194772231552633e-06,6.885067591611005e-07,1.0830428891495103e-06,4.976963282388169e-06,5.6711000979703385e-06,4.972289843863109e-06,8.90307182999095e-06,1.9888999304384924e-05,1.4783915503358003e-05,1.716319820843637e-05,1.0168663720833138e-05,1.0235521585855167e-05,3.931026185455266e-06,1.3568409507058732e-08,1.9339019274866587e-08
